instrument_name,strike,expiry_date,option_type,best_bid_price,best_ask_price,underlying_price,mark_iv,funding_rate,timestamp
BTC-24APR26-61000-P,61000.0,2026-04-24 08:00:00+00:00,put,0.0135,0.014,74277.56,,,2026-03-16 14:02:04.767103+00:00
BTC-24APR26-62000-C,62000.0,2026-04-24 08:00:00+00:00,put,0.179,0.1825,74277.56,,,2026-03-16 14:02:04.860140+00:00
BTC-24APR26-62000-P,62000.0,2026-04-24 08:00:00+00:00,put,0.015,0.016,74277.56,,,2026-03-16 14:02:04.945744+00:00
BTC-24APR26-63000-C,63000.0,2026-04-24 08:00:00+00:00,put,0.1675,0.171,74277.56,,,2026-03-16 14:02:05.033632+00:00
BTC-24APR26-63000-P,63000.0,2026-04-24 08:00:00+00:00,put,0.0175,0.018,74277.56,,,2026-03-16 14:02:05.129769+00:00
BTC-24APR26-64000-C,64000.0,2026-04-24 08:00:00+00:00,put,0.1565,0.16,74277.56,,,2026-03-16 14:02:05.221440+00:00
BTC-24APR26-64000-P,64000.0,2026-04-24 08:00:00+00:00,put,0.0195,0.0205,74277.56,,,2026-03-16 14:02:05.304747+00:00
BTC-24APR26-65000-C,65000.0,2026-04-24 08:00:00+00:00,put,0.1455,0.149,74280.03,,,2026-03-16 14:02:05.436431+00:00
BTC-24APR26-65000-P,65000.0,2026-04-24 08:00:00+00:00,put,0.022,0.023,74287.62,,,2026-03-16 14:02:05.529799+00:00
BTC-24APR26-66000-C,66000.0,2026-04-24 08:00:00+00:00,put,0.135,0.1385,74278.27,,,2026-03-16 14:02:05.620426+00:00
BTC-24APR26-66000-P,66000.0,2026-04-24 08:00:00+00:00,put,0.025,0.026,74278.27,,,2026-03-16 14:02:05.726866+00:00
BTC-24APR26-67000-C,67000.0,2026-04-24 08:00:00+00:00,put,0.1255,0.128,74278.27,,,2026-03-16 14:02:05.812043+00:00
BTC-24APR26-67000-P,67000.0,2026-04-24 08:00:00+00:00,put,0.028,0.029,74287.62,,,2026-03-16 14:02:05.894194+00:00
BTC-24APR26-68000-C,68000.0,2026-04-24 08:00:00+00:00,put,0.1155,0.118,74287.62,,,2026-03-16 14:02:05.975818+00:00
BTC-24APR26-68000-P,68000.0,2026-04-24 08:00:00+00:00,put,0.0315,0.0325,74287.62,,,2026-03-16 14:02:06.069435+00:00
BTC-24APR26-69000-C,69000.0,2026-04-24 08:00:00+00:00,put,0.1065,0.108,74287.62,,,2026-03-16 14:02:06.162577+00:00
BTC-24APR26-69000-P,69000.0,2026-04-24 08:00:00+00:00,put,0.0355,0.0365,74287.62,,,2026-03-16 14:02:06.268183+00:00
BTC-24APR26-70000-C,70000.0,2026-04-24 08:00:00+00:00,put,0.0975,0.099,74287.62,,,2026-03-16 14:02:06.368219+00:00
BTC-24APR26-70000-P,70000.0,2026-04-24 08:00:00+00:00,put,0.04,0.041,74287.62,,,2026-03-16 14:02:06.461184+00:00
BTC-24APR26-71000-C,71000.0,2026-04-24 08:00:00+00:00,put,0.089,0.0905,74291.32,,,2026-03-16 14:02:06.557094+00:00
BTC-24APR26-71000-P,71000.0,2026-04-24 08:00:00+00:00,put,0.045,0.046,74291.32,,,2026-03-16 14:02:06.644934+00:00
BTC-24APR26-72000-C,72000.0,2026-04-24 08:00:00+00:00,put,0.0805,0.082,74291.32,,,2026-03-16 14:02:06.727794+00:00
BTC-24APR26-72000-P,72000.0,2026-04-24 08:00:00+00:00,put,0.05,0.051,74291.32,,,2026-03-16 14:02:06.810092+00:00
BTC-24APR26-73000-C,73000.0,2026-04-24 08:00:00+00:00,put,0.073,0.0745,74287.42,,,2026-03-16 14:02:06.889714+00:00
BTC-24APR26-73000-P,73000.0,2026-04-24 08:00:00+00:00,put,0.056,0.0565,74291.32,,,2026-03-16 14:02:06.973559+00:00
BTC-24APR26-74000-C,74000.0,2026-04-24 08:00:00+00:00,put,0.066,0.067,74291.32,,,2026-03-16 14:02:07.134761+00:00
BTC-24APR26-74000-P,74000.0,2026-04-24 08:00:00+00:00,put,0.062,0.063,74291.32,,,2026-03-16 14:02:07.211541+00:00
BTC-24APR26-75000-C,75000.0,2026-04-24 08:00:00+00:00,put,0.059,0.06,74291.32,,,2026-03-16 14:02:07.307400+00:00
BTC-24APR26-75000-P,75000.0,2026-04-24 08:00:00+00:00,put,0.069,0.07,74287.42,,,2026-03-16 14:02:07.410012+00:00
BTC-24APR26-76000-C,76000.0,2026-04-24 08:00:00+00:00,put,0.053,0.054,74291.32,,,2026-03-16 14:02:07.494190+00:00
BTC-24APR26-76000-P,76000.0,2026-04-24 08:00:00+00:00,put,0.076,0.077,74287.09,,,2026-03-16 14:02:07.575469+00:00
BTC-24APR26-77000-C,77000.0,2026-04-24 08:00:00+00:00,put,0.047,0.048,74287.09,,,2026-03-16 14:02:07.661554+00:00
BTC-24APR26-77000-P,77000.0,2026-04-24 08:00:00+00:00,put,0.0835,0.085,74287.09,,,2026-03-16 14:02:07.749075+00:00
BTC-24APR26-78000-C,78000.0,2026-04-24 08:00:00+00:00,put,0.042,0.043,74287.09,,,2026-03-16 14:02:07.833040+00:00
BTC-24APR26-78000-P,78000.0,2026-04-24 08:00:00+00:00,put,0.0915,0.093,74287.09,,,2026-03-16 14:02:07.933622+00:00
BTC-24APR26-79000-C,79000.0,2026-04-24 08:00:00+00:00,put,0.037,0.038,74287.09,,,2026-03-16 14:02:08.012111+00:00
BTC-24APR26-79000-P,79000.0,2026-04-24 08:00:00+00:00,put,0.0995,0.102,74287.09,,,2026-03-16 14:02:08.087969+00:00
BTC-24APR26-80000-C,80000.0,2026-04-24 08:00:00+00:00,put,0.0325,0.0335,74287.09,,,2026-03-16 14:02:08.157637+00:00
BTC-24APR26-80000-P,80000.0,2026-04-24 08:00:00+00:00,put,0.109,0.113,74291.3,,,2026-03-16 14:02:08.236476+00:00
BTC-24APR26-81000-C,81000.0,2026-04-24 08:00:00+00:00,put,0.0285,0.0295,74287.09,,,2026-03-16 14:02:08.321433+00:00
BTC-24APR26-81000-P,81000.0,2026-04-24 08:00:00+00:00,put,0.1185,0.161,74291.3,,,2026-03-16 14:02:08.403453+00:00
BTC-24APR26-82000-C,82000.0,2026-04-24 08:00:00+00:00,put,0.025,0.026,74287.09,,,2026-03-16 14:02:08.483116+00:00
BTC-24APR26-82000-P,82000.0,2026-04-24 08:00:00+00:00,put,0.1275,0.131,74288.0,,,2026-03-16 14:02:08.561218+00:00
BTC-24APR26-83000-C,83000.0,2026-04-24 08:00:00+00:00,put,0.022,0.0225,74288.0,,,2026-03-16 14:02:08.657431+00:00
BTC-24APR26-83000-P,83000.0,2026-04-24 08:00:00+00:00,put,0.138,0.1415,74288.0,,,2026-03-16 14:02:08.739705+00:00
BTC-24APR26-84000-C,84000.0,2026-04-24 08:00:00+00:00,put,0.019,0.02,74288.0,,,2026-03-16 14:02:08.819420+00:00
BTC-24APR26-84000-P,84000.0,2026-04-24 08:00:00+00:00,put,0.1475,0.1525,74288.0,,,2026-03-16 14:02:08.897582+00:00
BTC-24APR26-85000-C,85000.0,2026-04-24 08:00:00+00:00,put,0.0165,0.017,74286.8,,,2026-03-16 14:02:08.980261+00:00
BTC-24APR26-85000-P,85000.0,2026-04-24 08:00:00+00:00,put,0.1585,0.1635,74286.8,,,2026-03-16 14:02:09.068852+00:00
BTC-24APR26-86000-C,86000.0,2026-04-24 08:00:00+00:00,put,0.014,0.015,74288.0,,,2026-03-16 14:02:09.143668+00:00
BTC-24APR26-86000-P,86000.0,2026-04-24 08:00:00+00:00,put,0.1695,0.175,74288.0,,,2026-03-16 14:02:09.218577+00:00
BTC-24APR26-88000-C,88000.0,2026-04-24 08:00:00+00:00,put,0.0105,0.0115,74286.8,,,2026-03-16 14:02:09.324690+00:00
BTC-24APR26-88000-P,88000.0,2026-04-24 08:00:00+00:00,put,0.1925,0.1985,74288.0,,,2026-03-16 14:02:09.434390+00:00
BTC-24APR26-90000-C,90000.0,2026-04-24 08:00:00+00:00,put,0.008,0.0085,74288.0,,,2026-03-16 14:02:09.516336+00:00
BTC-24APR26-90000-P,90000.0,2026-04-24 08:00:00+00:00,put,0.2165,0.223,74288.21,,,2026-03-16 14:02:09.604232+00:00
BTC-24APR26-92000-C,92000.0,2026-04-24 08:00:00+00:00,put,0.006,0.0065,74289.19,,,2026-03-16 14:02:09.681240+00:00
BTC-24APR26-92000-P,92000.0,2026-04-24 08:00:00+00:00,put,0.2415,0.248,74289.19,,,2026-03-16 14:02:09.760572+00:00
BTC-24APR26-94000-C,94000.0,2026-04-24 08:00:00+00:00,put,0.0046,0.0047,74289.19,,,2026-03-16 14:02:09.846555+00:00
BTC-24APR26-94000-P,94000.0,2026-04-24 08:00:00+00:00,put,0.258,0.3255,74289.19,,,2026-03-16 14:02:09.922011+00:00
BTC-24APR26-95000-C,95000.0,2026-04-24 08:00:00+00:00,put,0.004,0.0043,74289.19,,,2026-03-16 14:02:10.001040+00:00
BTC-24APR26-95000-P,95000.0,2026-04-24 08:00:00+00:00,put,0.2655,0.3295,74289.19,,,2026-03-16 14:02:10.090049+00:00
BTC-24APR26-96000-C,96000.0,2026-04-24 08:00:00+00:00,put,0.0035,0.0038,74289.19,,,2026-03-16 14:02:10.196656+00:00
BTC-24APR26-96000-P,96000.0,2026-04-24 08:00:00+00:00,put,0.286,0.351,74289.19,,,2026-03-16 14:02:10.285702+00:00
BTC-24APR26-98000-C,98000.0,2026-04-24 08:00:00+00:00,put,0.0026,0.003,74288.21,,,2026-03-16 14:02:10.382106+00:00
BTC-24APR26-98000-P,98000.0,2026-04-24 08:00:00+00:00,put,0.3175,0.369,74289.19,,,2026-03-16 14:02:10.479115+00:00
BTC-24APR26-100000-C,100000.0,2026-04-24 08:00:00+00:00,put,0.0021,0.0025,74289.11,,,2026-03-16 14:02:10.563382+00:00
BTC-24APR26-100000-P,100000.0,2026-04-24 08:00:00+00:00,put,0.344,0.3865,74283.37,,,2026-03-16 14:02:10.651604+00:00
BTC-24APR26-105000-C,105000.0,2026-04-24 08:00:00+00:00,put,0.0015,0.0016,74289.11,,,2026-03-16 14:02:10.730734+00:00
BTC-24APR26-105000-P,105000.0,2026-04-24 08:00:00+00:00,put,0.41,0.459,74283.37,,,2026-03-16 14:02:10.809855+00:00
BTC-24APR26-110000-C,110000.0,2026-04-24 08:00:00+00:00,put,0.001,0.0011,74283.37,,,2026-03-16 14:02:10.891848+00:00
BTC-24APR26-110000-P,110000.0,2026-04-24 08:00:00+00:00,put,0.477,0.5235,74289.11,,,2026-03-16 14:02:10.991332+00:00
BTC-24APR26-120000-C,120000.0,2026-04-24 08:00:00+00:00,put,0.0006,0.0007,74283.37,,,2026-03-16 14:02:11.077924+00:00
BTC-24APR26-120000-P,120000.0,2026-04-24 08:00:00+00:00,put,0.6105,0.6595,74283.37,,,2026-03-16 14:02:11.162624+00:00
BTC-29MAY26-40000-C,40000.0,2026-05-29 08:00:00+00:00,put,0.4645,0.4675,74504.2167,,,2026-03-16 14:02:11.242156+00:00
BTC-29MAY26-40000-P,40000.0,2026-05-29 08:00:00+00:00,put,0.0032,0.0035,74505.3767,,,2026-03-16 14:02:11.321613+00:00
BTC-29MAY26-45000-C,45000.0,2026-05-29 08:00:00+00:00,put,0.3955,0.413,74505.3767,,,2026-03-16 14:02:11.407010+00:00
BTC-29MAY26-45000-P,45000.0,2026-05-29 08:00:00+00:00,put,0.005,0.006,74505.3767,,,2026-03-16 14:02:11.486812+00:00
BTC-29MAY26-48000-C,48000.0,2026-05-29 08:00:00+00:00,put,0.3615,0.365,74505.3767,,,2026-03-16 14:02:11.566003+00:00
BTC-29MAY26-48000-P,48000.0,2026-05-29 08:00:00+00:00,put,0.007,0.008,74505.3767,,,2026-03-16 14:02:11.648814+00:00
BTC-29MAY26-50000-C,50000.0,2026-05-29 08:00:00+00:00,put,0.3365,0.3395,74505.3767,,,2026-03-16 14:02:11.755314+00:00
BTC-29MAY26-50000-P,50000.0,2026-05-29 08:00:00+00:00,put,0.009,0.0095,74505.3767,,,2026-03-16 14:02:11.841878+00:00
BTC-29MAY26-52000-C,52000.0,2026-05-29 08:00:00+00:00,put,0.3115,0.3145,74506.1044,,,2026-03-16 14:02:11.924649+00:00
BTC-29MAY26-52000-P,52000.0,2026-05-29 08:00:00+00:00,put,0.0105,0.0115,74506.1044,,,2026-03-16 14:02:12.004058+00:00
BTC-29MAY26-54000-C,54000.0,2026-05-29 08:00:00+00:00,put,0.2855,0.2905,74506.1044,,,2026-03-16 14:02:12.098078+00:00
BTC-29MAY26-54000-P,54000.0,2026-05-29 08:00:00+00:00,put,0.013,0.014,74506.1044,,,2026-03-16 14:02:12.177587+00:00
BTC-29MAY26-56000-C,56000.0,2026-05-29 08:00:00+00:00,put,0.263,0.2665,74506.1044,,,2026-03-16 14:02:12.260808+00:00
BTC-29MAY26-56000-P,56000.0,2026-05-29 08:00:00+00:00,put,0.016,0.017,74506.1044,,,2026-03-16 14:02:12.342598+00:00
BTC-29MAY26-57000-C,57000.0,2026-05-29 08:00:00+00:00,put,0.251,0.2545,74506.1044,,,2026-03-16 14:02:12.432570+00:00
BTC-29MAY26-57000-P,57000.0,2026-05-29 08:00:00+00:00,put,0.0175,0.0185,74506.1044,,,2026-03-16 14:02:12.532855+00:00
BTC-29MAY26-58000-C,58000.0,2026-05-29 08:00:00+00:00,put,0.2385,0.243,74506.1044,,,2026-03-16 14:02:12.612637+00:00
BTC-29MAY26-58000-P,58000.0,2026-05-29 08:00:00+00:00,put,0.0195,0.0205,74506.1044,,,2026-03-16 14:02:12.692507+00:00
BTC-29MAY26-59000-C,59000.0,2026-05-29 08:00:00+00:00,put,0.2285,0.2315,74506.1044,,,2026-03-16 14:02:12.772064+00:00
BTC-29MAY26-59000-P,59000.0,2026-05-29 08:00:00+00:00,put,0.0215,0.0225,74506.1044,,,2026-03-16 14:02:12.849655+00:00
BTC-29MAY26-60000-C,60000.0,2026-05-29 08:00:00+00:00,put,0.217,0.2205,74500.3056,,,2026-03-16 14:02:12.928253+00:00
BTC-29MAY26-60000-P,60000.0,2026-05-29 08:00:00+00:00,put,0.024,0.025,74506.1044,,,2026-03-16 14:02:13.004692+00:00
BTC-29MAY26-61000-C,61000.0,2026-05-29 08:00:00+00:00,put,0.205,0.2095,74500.3056,,,2026-03-16 14:02:13.085708+00:00
BTC-29MAY26-61000-P,61000.0,2026-05-29 08:00:00+00:00,put,0.0265,0.0275,74500.3056,,,2026-03-16 14:02:13.161200+00:00
BTC-29MAY26-62000-C,62000.0,2026-05-29 08:00:00+00:00,put,0.1955,0.199,74500.3056,,,2026-03-16 14:02:13.258491+00:00
BTC-29MAY26-62000-P,62000.0,2026-05-29 08:00:00+00:00,put,0.029,0.03,74505.3767,,,2026-03-16 14:02:13.343030+00:00
BTC-29MAY26-63000-C,63000.0,2026-05-29 08:00:00+00:00,put,0.185,0.1885,74500.3056,,,2026-03-16 14:02:13.425244+00:00
BTC-29MAY26-63000-P,63000.0,2026-05-29 08:00:00+00:00,put,0.032,0.033,74502.6489,,,2026-03-16 14:02:13.501954+00:00
BTC-29MAY26-64000-C,64000.0,2026-05-29 08:00:00+00:00,put,0.1735,0.178,74500.3056,,,2026-03-16 14:02:13.585060+00:00
BTC-29MAY26-64000-P,64000.0,2026-05-29 08:00:00+00:00,put,0.035,0.036,74500.3056,,,2026-03-16 14:02:13.670998+00:00
BTC-29MAY26-65000-C,65000.0,2026-05-29 08:00:00+00:00,put,0.165,0.1685,74500.3056,,,2026-03-16 14:02:13.784629+00:00
BTC-29MAY26-65000-P,65000.0,2026-05-29 08:00:00+00:00,put,0.0385,0.0395,74500.3056,,,2026-03-16 14:02:13.864734+00:00
BTC-29MAY26-66000-C,66000.0,2026-05-29 08:00:00+00:00,put,0.1555,0.159,74500.3056,,,2026-03-16 14:02:13.947037+00:00
BTC-29MAY26-66000-P,66000.0,2026-05-29 08:00:00+00:00,put,0.0425,0.0435,74507.5989,,,2026-03-16 14:02:14.041804+00:00
BTC-29MAY26-67000-C,67000.0,2026-05-29 08:00:00+00:00,put,0.146,0.1495,74500.3056,,,2026-03-16 14:02:14.126305+00:00
BTC-29MAY26-67000-P,67000.0,2026-05-29 08:00:00+00:00,put,0.0465,0.0475,74506.1044,,,2026-03-16 14:02:14.214828+00:00
BTC-29MAY26-68000-C,68000.0,2026-05-29 08:00:00+00:00,put,0.137,0.14,74506.1044,,,2026-03-16 14:02:14.299677+00:00
BTC-29MAY26-68000-P,68000.0,2026-05-29 08:00:00+00:00,put,0.051,0.052,74507.5989,,,2026-03-16 14:02:14.394882+00:00
BTC-29MAY26-69000-C,69000.0,2026-05-29 08:00:00+00:00,put,0.129,0.1315,74507.5989,,,2026-03-16 14:02:14.477812+00:00
BTC-29MAY26-69000-P,69000.0,2026-05-29 08:00:00+00:00,put,0.0555,0.0565,74500.3056,,,2026-03-16 14:02:14.555437+00:00
BTC-29MAY26-70000-C,70000.0,2026-05-29 08:00:00+00:00,put,0.121,0.123,74507.5989,,,2026-03-16 14:02:14.634652+00:00
BTC-29MAY26-70000-P,70000.0,2026-05-29 08:00:00+00:00,put,0.0605,0.0615,74502.6489,,,2026-03-16 14:02:14.717093+00:00
BTC-29MAY26-71000-C,71000.0,2026-05-29 08:00:00+00:00,put,0.113,0.1145,74500.3056,,,2026-03-16 14:02:14.808183+00:00
BTC-29MAY26-71000-P,71000.0,2026-05-29 08:00:00+00:00,put,0.066,0.067,74507.5989,,,2026-03-16 14:02:14.881978+00:00
BTC-29MAY26-72000-C,72000.0,2026-05-29 08:00:00+00:00,put,0.1055,0.107,74500.3056,,,2026-03-16 14:02:14.960110+00:00
BTC-29MAY26-72000-P,72000.0,2026-05-29 08:00:00+00:00,put,0.0715,0.073,74517.8378,,,2026-03-16 14:02:15.040259+00:00
BTC-29MAY26-73000-C,73000.0,2026-05-29 08:00:00+00:00,put,0.098,0.0995,74507.5989,,,2026-03-16 14:02:15.117714+00:00
BTC-29MAY26-73000-P,73000.0,2026-05-29 08:00:00+00:00,put,0.0775,0.079,74517.8378,,,2026-03-16 14:02:15.206337+00:00
BTC-29MAY26-74000-C,74000.0,2026-05-29 08:00:00+00:00,put,0.0915,0.0925,74517.8378,,,2026-03-16 14:02:15.279664+00:00
BTC-29MAY26-74000-P,74000.0,2026-05-29 08:00:00+00:00,put,0.0835,0.0855,74517.8378,,,2026-03-16 14:02:15.362646+00:00
BTC-29MAY26-75000-C,75000.0,2026-05-29 08:00:00+00:00,put,0.0845,0.086,74500.3056,,,2026-03-16 14:02:15.440568+00:00
BTC-29MAY26-75000-P,75000.0,2026-05-29 08:00:00+00:00,put,0.091,0.0925,74507.5989,,,2026-03-16 14:02:15.539371+00:00
BTC-29MAY26-76000-C,76000.0,2026-05-29 08:00:00+00:00,put,0.0785,0.08,74517.8378,,,2026-03-16 14:02:15.624603+00:00
BTC-29MAY26-76000-P,76000.0,2026-05-29 08:00:00+00:00,put,0.097,0.099,74506.1044,,,2026-03-16 14:02:15.703967+00:00
BTC-29MAY26-77000-C,77000.0,2026-05-29 08:00:00+00:00,put,0.0725,0.074,74517.8378,,,2026-03-16 14:02:15.780188+00:00
BTC-29MAY26-77000-P,77000.0,2026-05-29 08:00:00+00:00,put,0.1045,0.1075,74507.5989,,,2026-03-16 14:02:15.863798+00:00
BTC-29MAY26-78000-C,78000.0,2026-05-29 08:00:00+00:00,put,0.067,0.0685,74517.8378,,,2026-03-16 14:02:15.951463+00:00
BTC-29MAY26-78000-P,78000.0,2026-05-29 08:00:00+00:00,put,0.1125,0.1145,74538.8289,,,2026-03-16 14:02:16.028483+00:00
BTC-29MAY26-79000-C,79000.0,2026-05-29 08:00:00+00:00,put,0.0615,0.063,74517.8378,,,2026-03-16 14:02:16.126819+00:00
BTC-29MAY26-79000-P,79000.0,2026-05-29 08:00:00+00:00,put,0.1205,0.1235,74507.5989,,,2026-03-16 14:02:16.200701+00:00
BTC-29MAY26-80000-C,80000.0,2026-05-29 08:00:00+00:00,put,0.0565,0.058,74517.8378,,,2026-03-16 14:02:16.297510+00:00
BTC-29MAY26-80000-P,80000.0,2026-05-29 08:00:00+00:00,put,0.1285,0.1315,74507.5989,,,2026-03-16 14:02:16.383829+00:00
BTC-29MAY26-81000-C,81000.0,2026-05-29 08:00:00+00:00,put,0.052,0.0535,74517.8378,,,2026-03-16 14:02:16.457161+00:00
BTC-29MAY26-81000-P,81000.0,2026-05-29 08:00:00+00:00,put,0.1375,0.141,74507.5989,,,2026-03-16 14:02:16.539163+00:00
BTC-29MAY26-82000-C,82000.0,2026-05-29 08:00:00+00:00,put,0.0475,0.049,74517.8378,,,2026-03-16 14:02:16.615925+00:00
BTC-29MAY26-82000-P,82000.0,2026-05-29 08:00:00+00:00,put,0.1465,0.15,74500.3056,,,2026-03-16 14:02:16.697913+00:00
BTC-29MAY26-83000-C,83000.0,2026-05-29 08:00:00+00:00,put,0.0435,0.045,74507.5989,,,2026-03-16 14:02:16.778486+00:00
BTC-29MAY26-83000-P,83000.0,2026-05-29 08:00:00+00:00,put,0.156,0.1595,74500.3056,,,2026-03-16 14:02:16.853744+00:00
BTC-29MAY26-84000-C,84000.0,2026-05-29 08:00:00+00:00,put,0.04,0.041,74517.8378,,,2026-03-16 14:02:16.928262+00:00
BTC-29MAY26-84000-P,84000.0,2026-05-29 08:00:00+00:00,put,0.1655,0.1695,74500.3056,,,2026-03-16 14:02:17.026904+00:00
BTC-29MAY26-85000-C,85000.0,2026-05-29 08:00:00+00:00,put,0.0365,0.0375,74506.1044,,,2026-03-16 14:02:17.116452+00:00
BTC-29MAY26-85000-P,85000.0,2026-05-29 08:00:00+00:00,put,0.1755,0.1795,74572.3989,,,2026-03-16 14:02:17.196867+00:00
BTC-29MAY26-86000-C,86000.0,2026-05-29 08:00:00+00:00,put,0.033,0.0345,74517.8378,,,2026-03-16 14:02:17.280519+00:00
BTC-29MAY26-86000-P,86000.0,2026-05-29 08:00:00+00:00,put,0.1855,0.19,74500.3056,,,2026-03-16 14:02:17.389510+00:00
BTC-29MAY26-88000-C,88000.0,2026-05-29 08:00:00+00:00,put,0.0275,0.029,74517.8378,,,2026-03-16 14:02:17.471568+00:00
BTC-29MAY26-88000-P,88000.0,2026-05-29 08:00:00+00:00,put,0.206,0.2115,74538.8289,,,2026-03-16 14:02:17.555237+00:00
BTC-29MAY26-90000-C,90000.0,2026-05-29 08:00:00+00:00,put,0.023,0.024,74572.3989,,,2026-03-16 14:02:17.644465+00:00
BTC-29MAY26-90000-P,90000.0,2026-05-29 08:00:00+00:00,put,0.228,0.2345,74507.5989,,,2026-03-16 14:02:17.740729+00:00
BTC-29MAY26-92000-C,92000.0,2026-05-29 08:00:00+00:00,put,0.019,0.02,74572.3989,,,2026-03-16 14:02:17.845447+00:00
BTC-29MAY26-92000-P,92000.0,2026-05-29 08:00:00+00:00,put,0.2505,0.2575,74500.3056,,,2026-03-16 14:02:17.918177+00:00
BTC-29MAY26-94000-C,94000.0,2026-05-29 08:00:00+00:00,put,0.0155,0.0165,74507.5989,,,2026-03-16 14:02:18.001463+00:00
BTC-29MAY26-94000-P,94000.0,2026-05-29 08:00:00+00:00,put,0.274,0.281,74500.3056,,,2026-03-16 14:02:18.080068+00:00
BTC-29MAY26-95000-C,95000.0,2026-05-29 08:00:00+00:00,put,0.014,0.015,74506.1044,,,2026-03-16 14:02:18.166227+00:00
BTC-29MAY26-95000-P,95000.0,2026-05-29 08:00:00+00:00,put,0.286,0.293,74500.3056,,,2026-03-16 14:02:18.245478+00:00
BTC-29MAY26-96000-C,96000.0,2026-05-29 08:00:00+00:00,put,0.013,0.014,74500.3056,,,2026-03-16 14:02:18.327971+00:00
BTC-29MAY26-96000-P,96000.0,2026-05-29 08:00:00+00:00,put,0.298,0.308,74572.3989,,,2026-03-16 14:02:18.417873+00:00
BTC-29MAY26-98000-C,98000.0,2026-05-29 08:00:00+00:00,put,0.011,0.0115,74578.2789,,,2026-03-16 14:02:18.502940+00:00
BTC-29MAY26-98000-P,98000.0,2026-05-29 08:00:00+00:00,put,0.303,0.3915,74572.3989,,,2026-03-16 14:02:18.600503+00:00
BTC-29MAY26-100000-C,100000.0,2026-05-29 08:00:00+00:00,put,0.0085,0.0095,74578.2789,,,2026-03-16 14:02:18.688282+00:00
BTC-29MAY26-100000-P,100000.0,2026-05-29 08:00:00+00:00,put,0.335,0.413,74572.3989,,,2026-03-16 14:02:18.775650+00:00
BTC-29MAY26-105000-C,105000.0,2026-05-29 08:00:00+00:00,put,0.0055,0.006,74578.2789,,,2026-03-16 14:02:18.862233+00:00
BTC-29MAY26-105000-P,105000.0,2026-05-29 08:00:00+00:00,put,0.404,0.4815,74579.26,,,2026-03-16 14:02:18.961005+00:00
BTC-26JUN26-20000-C,20000.0,2026-06-26 08:00:00+00:00,put,0.732,0.734,74754.1,,,2026-03-16 14:02:19.043702+00:00
BTC-26JUN26-20000-P,20000.0,2026-06-26 08:00:00+00:00,put,0.0008,0.0009,74754.1,,,2026-03-16 14:02:19.139783+00:00
BTC-26JUN26-30000-C,30000.0,2026-06-26 08:00:00+00:00,put,0.5995,0.6015,74754.1,,,2026-03-16 14:02:19.223054+00:00
BTC-26JUN26-30000-P,30000.0,2026-06-26 08:00:00+00:00,put,0.002,0.0023,74768.54,,,2026-03-16 14:02:19.312953+00:00
BTC-26JUN26-40000-C,40000.0,2026-06-26 08:00:00+00:00,put,0.4685,0.4715,74768.54,,,2026-03-16 14:02:19.424960+00:00
BTC-26JUN26-40000-P,40000.0,2026-06-26 08:00:00+00:00,put,0.0055,0.006,74768.54,,,2026-03-16 14:02:19.500053+00:00
BTC-26JUN26-45000-C,45000.0,2026-06-26 08:00:00+00:00,put,0.404,0.4085,74768.54,,,2026-03-16 14:02:19.586868+00:00
BTC-26JUN26-45000-P,45000.0,2026-06-26 08:00:00+00:00,put,0.0085,0.0095,74768.54,,,2026-03-16 14:02:19.678145+00:00
BTC-26JUN26-50000-C,50000.0,2026-06-26 08:00:00+00:00,put,0.342,0.3465,74768.54,,,2026-03-16 14:02:19.754452+00:00
BTC-26JUN26-50000-P,50000.0,2026-06-26 08:00:00+00:00,put,0.0135,0.0145,74768.54,,,2026-03-16 14:02:19.835581+00:00
BTC-26JUN26-55000-C,55000.0,2026-06-26 08:00:00+00:00,put,0.283,0.287,74768.54,,,2026-03-16 14:02:19.913584+00:00
BTC-26JUN26-55000-P,55000.0,2026-06-26 08:00:00+00:00,put,0.021,0.022,74768.54,,,2026-03-16 14:02:20.007791+00:00
BTC-26JUN26-58000-C,58000.0,2026-06-26 08:00:00+00:00,put,0.2485,0.2535,74768.54,,,2026-03-16 14:02:20.102053+00:00
BTC-26JUN26-58000-P,58000.0,2026-06-26 08:00:00+00:00,put,0.0275,0.0285,74768.54,,,2026-03-16 14:02:20.216157+00:00
BTC-26JUN26-60000-C,60000.0,2026-06-26 08:00:00+00:00,put,0.2275,0.232,74783.43,,,2026-03-16 14:02:20.304447+00:00
BTC-26JUN26-60000-P,60000.0,2026-06-26 08:00:00+00:00,put,0.033,0.034,74783.43,,,2026-03-16 14:02:20.400929+00:00
BTC-26JUN26-62000-C,62000.0,2026-06-26 08:00:00+00:00,put,0.206,0.2115,74783.43,,,2026-03-16 14:02:20.497116+00:00
BTC-26JUN26-62000-P,62000.0,2026-06-26 08:00:00+00:00,put,0.039,0.04,74783.43,,,2026-03-16 14:02:20.596550+00:00
BTC-26JUN26-64000-C,64000.0,2026-06-26 08:00:00+00:00,put,0.1865,0.1915,74783.43,,,2026-03-16 14:02:20.684953+00:00
BTC-26JUN26-64000-P,64000.0,2026-06-26 08:00:00+00:00,put,0.046,0.0475,74783.43,,,2026-03-16 14:02:20.780437+00:00
