instrument_name,strike,expiry_date,option_type,bid,ask,underlying_price,implied_volatility,funding_rate,timestamp
BTC-24APR26-92000-P,92000.0,1777017600000,put,0.2365,0.263,0.0,,0.0,2026-03-16T10:45:27.405917+00:00
BTC-24APR26-94000-C,94000.0,1777017600000,put,0.0042,0.0045,0.0,,0.0,2026-03-16T10:45:27.450729+00:00
BTC-24APR26-105000-C,105000.0,1777017600000,put,0.0015,0.0016,0.0,,0.0,2026-03-16T10:45:27.707840+00:00
BTC-29MAY26-40000-P,40000.0,1780041600000,put,0.0034,0.0037,0.0,,0.0,2026-03-16T10:45:27.889732+00:00
BTC-29MAY26-45000-P,45000.0,1780041600000,put,0.0055,0.006,0.0,,0.0,2026-03-16T10:45:27.953722+00:00
BTC-29MAY26-48000-C,48000.0,1780041600000,put,0.354,0.385,0.0,,0.0,2026-03-16T10:45:27.996659+00:00
BTC-29MAY26-48000-P,48000.0,1780041600000,put,0.0075,0.0085,0.0,,0.0,2026-03-16T10:45:28.039710+00:00
BTC-29MAY26-50000-P,50000.0,1780041600000,put,0.0095,0.01,0.0,,0.0,2026-03-16T10:45:28.107857+00:00
BTC-29MAY26-52000-C,52000.0,1780041600000,put,0.303,0.3365,0.0,,0.0,2026-03-16T10:45:28.158080+00:00
BTC-29MAY26-52000-P,52000.0,1780041600000,put,0.0115,0.012,0.0,,0.0,2026-03-16T10:45:28.209244+00:00
BTC-29MAY26-54000-C,54000.0,1780041600000,put,0.2785,0.287,0.0,,0.0,2026-03-16T10:45:28.269607+00:00
BTC-29MAY26-56000-C,56000.0,1780041600000,put,0.2545,0.2695,0.0,,0.0,2026-03-16T10:45:28.349011+00:00
BTC-29MAY26-56000-P,56000.0,1780041600000,put,0.017,0.018,0.0,,0.0,2026-03-16T10:45:28.394686+00:00
BTC-29MAY26-57000-C,57000.0,1780041600000,put,0.243,0.276,0.0,,0.0,2026-03-16T10:45:28.437419+00:00
BTC-29MAY26-58000-C,58000.0,1780041600000,put,0.2315,0.2345,0.0,,0.0,2026-03-16T10:45:28.502279+00:00
BTC-29MAY26-58000-P,58000.0,1780041600000,put,0.021,0.022,0.0,,0.0,2026-03-16T10:45:28.546371+00:00
BTC-29MAY26-59000-C,59000.0,1780041600000,put,0.22,0.2405,0.0,,0.0,2026-03-16T10:45:28.589633+00:00
BTC-29MAY26-60000-C,60000.0,1780041600000,put,0.208,0.2415,0.0,,0.0,2026-03-16T10:45:28.653959+00:00
BTC-29MAY26-60000-P,60000.0,1780041600000,put,0.0255,0.027,0.0,,0.0,2026-03-16T10:45:28.694143+00:00
BTC-29MAY26-61000-C,61000.0,1780041600000,put,0.198,0.2015,0.0,,0.0,2026-03-16T10:45:28.738529+00:00
BTC-29MAY26-62000-C,62000.0,1780041600000,put,0.187,0.1905,0.0,,0.0,2026-03-16T10:45:28.813645+00:00
BTC-29MAY26-62000-P,62000.0,1780041600000,put,0.0315,0.0325,0.0,,0.0,2026-03-16T10:45:28.856397+00:00
BTC-29MAY26-63000-C,63000.0,1780041600000,put,0.177,0.181,0.0,,0.0,2026-03-16T10:45:28.900329+00:00
BTC-29MAY26-63000-P,63000.0,1780041600000,put,0.0345,0.036,0.0,,0.0,2026-03-16T10:45:28.949220+00:00
BTC-29MAY26-64000-C,64000.0,1780041600000,put,0.167,0.171,0.0,,0.0,2026-03-16T10:45:28.994438+00:00
BTC-29MAY26-64000-P,64000.0,1780041600000,put,0.038,0.0395,0.0,,0.0,2026-03-16T10:45:29.042898+00:00
BTC-29MAY26-65000-C,65000.0,1780041600000,put,0.157,0.1605,0.0,,0.0,2026-03-16T10:45:29.087594+00:00
BTC-29MAY26-66000-C,66000.0,1780041600000,put,0.1475,0.151,0.0,,0.0,2026-03-16T10:45:29.153473+00:00
BTC-29MAY26-66000-P,66000.0,1780041600000,put,0.046,0.047,0.0,,0.0,2026-03-16T10:45:29.195271+00:00
BTC-29MAY26-67000-C,67000.0,1780041600000,put,0.1385,0.1415,0.0,,0.0,2026-03-16T10:45:29.238765+00:00
BTC-29MAY26-68000-C,68000.0,1780041600000,put,0.13,0.133,0.0,,0.0,2026-03-16T10:45:29.304184+00:00
BTC-29MAY26-68000-P,68000.0,1780041600000,put,0.055,0.0565,0.0,,0.0,2026-03-16T10:45:29.352392+00:00
BTC-29MAY26-69000-C,69000.0,1780041600000,put,0.1215,0.1245,0.0,,0.0,2026-03-16T10:45:29.396575+00:00
BTC-29MAY26-69000-P,69000.0,1780041600000,put,0.0605,0.0615,0.0,,0.0,2026-03-16T10:45:29.445140+00:00
BTC-29MAY26-70000-C,70000.0,1780041600000,put,0.114,0.1155,0.0,,0.0,2026-03-16T10:45:29.493152+00:00
BTC-29MAY26-70000-P,70000.0,1780041600000,put,0.066,0.067,0.0,,0.0,2026-03-16T10:45:29.536096+00:00
BTC-29MAY26-71000-P,71000.0,1780041600000,put,0.0715,0.073,0.0,,0.0,2026-03-16T10:45:29.602177+00:00
BTC-29MAY26-72000-C,72000.0,1780041600000,put,0.099,0.1005,0.0,,0.0,2026-03-16T10:45:29.645301+00:00
BTC-29MAY26-72000-P,72000.0,1780041600000,put,0.0775,0.079,0.0,,0.0,2026-03-16T10:45:29.687889+00:00
BTC-29MAY26-73000-P,73000.0,1780041600000,put,0.084,0.0855,0.0,,0.0,2026-03-16T10:45:29.753587+00:00
BTC-29MAY26-74000-C,74000.0,1780041600000,put,0.0855,0.0865,0.0,,0.0,2026-03-16T10:45:29.796010+00:00
BTC-29MAY26-74000-P,74000.0,1780041600000,put,0.091,0.0925,0.0,,0.0,2026-03-16T10:45:29.837499+00:00
BTC-29MAY26-75000-P,75000.0,1780041600000,put,0.098,0.0995,0.0,,0.0,2026-03-16T10:45:29.900063+00:00
BTC-29MAY26-76000-C,76000.0,1780041600000,put,0.073,0.0745,0.0,,0.0,2026-03-16T10:45:29.946034+00:00
BTC-29MAY26-76000-P,76000.0,1780041600000,put,0.106,0.107,0.0,,0.0,2026-03-16T10:45:29.992358+00:00
BTC-29MAY26-77000-C,77000.0,1780041600000,put,0.067,0.0685,0.0,,0.0,2026-03-16T10:45:30.043874+00:00
BTC-29MAY26-77000-P,77000.0,1780041600000,put,0.1135,0.115,0.0,,0.0,2026-03-16T10:45:30.094082+00:00
BTC-29MAY26-78000-C,78000.0,1780041600000,put,0.062,0.063,0.0,,0.0,2026-03-16T10:45:30.138742+00:00
BTC-29MAY26-79000-C,79000.0,1780041600000,put,0.057,0.058,0.0,,0.0,2026-03-16T10:45:30.206339+00:00
BTC-29MAY26-79000-P,79000.0,1780041600000,put,0.1305,0.132,0.0,,0.0,2026-03-16T10:45:30.253723+00:00
BTC-29MAY26-80000-C,80000.0,1780041600000,put,0.052,0.0535,0.0,,0.0,2026-03-16T10:45:30.297889+00:00
BTC-29MAY26-80000-P,80000.0,1780041600000,put,0.1385,0.1415,0.0,,0.0,2026-03-16T10:45:30.345552+00:00
BTC-29MAY26-81000-C,81000.0,1780041600000,put,0.048,0.049,0.0,,0.0,2026-03-16T10:45:30.389403+00:00
BTC-29MAY26-82000-C,82000.0,1780041600000,put,0.044,0.045,0.0,,0.0,2026-03-16T10:45:30.456476+00:00
BTC-29MAY26-82000-P,82000.0,1780041600000,put,0.157,0.161,0.0,,0.0,2026-03-16T10:45:30.497507+00:00
BTC-29MAY26-83000-C,83000.0,1780041600000,put,0.04,0.041,0.0,,0.0,2026-03-16T10:45:30.544239+00:00
BTC-29MAY26-83000-P,83000.0,1780041600000,put,0.1665,0.171,0.0,,0.0,2026-03-16T10:45:30.586931+00:00
BTC-29MAY26-84000-P,84000.0,1780041600000,put,0.177,0.181,0.0,,0.0,2026-03-16T10:45:30.652487+00:00
BTC-29MAY26-85000-C,85000.0,1780041600000,put,0.0335,0.0345,0.0,,0.0,2026-03-16T10:45:30.698916+00:00
BTC-29MAY26-85000-P,85000.0,1780041600000,put,0.187,0.191,0.0,,0.0,2026-03-16T10:45:30.742436+00:00
BTC-29MAY26-86000-C,86000.0,1780041600000,put,0.0305,0.0315,0.0,,0.0,2026-03-16T10:45:30.789804+00:00
BTC-29MAY26-88000-C,88000.0,1780041600000,put,0.025,0.026,0.0,,0.0,2026-03-16T10:45:30.857227+00:00
BTC-29MAY26-88000-P,88000.0,1780041600000,put,0.188,0.225,0.0,,0.0,2026-03-16T10:45:30.902262+00:00
BTC-29MAY26-90000-C,90000.0,1780041600000,put,0.021,0.022,0.0,,0.0,2026-03-16T10:45:30.945151+00:00
BTC-29MAY26-90000-P,90000.0,1780041600000,put,0.241,0.248,0.0,,0.0,2026-03-16T10:45:30.988583+00:00
BTC-29MAY26-94000-P,94000.0,1780041600000,put,0.2855,0.2965,0.0,,0.0,2026-03-16T10:45:31.098131+00:00
BTC-29MAY26-95000-C,95000.0,1780041600000,put,0.013,0.014,0.0,,0.0,2026-03-16T10:45:31.143292+00:00
BTC-29MAY26-95000-P,95000.0,1780041600000,put,0.273,0.3085,0.0,,0.0,2026-03-16T10:45:31.186112+00:00
BTC-26JUN26-20000-C,20000.0,1782460800000,put,0.729,0.7305,0.0,,0.0,2026-03-16T10:45:31.398210+00:00
BTC-26JUN26-20000-P,20000.0,1782460800000,put,0.0008,0.0009,0.0,,0.0,2026-03-16T10:45:31.441081+00:00
BTC-26JUN26-30000-P,30000.0,1782460800000,put,0.0022,0.0024,0.0,,0.0,2026-03-16T10:45:31.504036+00:00
BTC-26JUN26-40000-C,40000.0,1782460800000,put,0.462,0.465,0.0,,0.0,2026-03-16T10:45:31.547034+00:00
BTC-26JUN26-40000-P,40000.0,1782460800000,put,0.0055,0.0065,0.0,,0.0,2026-03-16T10:45:31.589260+00:00
BTC-26JUN26-45000-P,45000.0,1782460800000,put,0.009,0.01,0.0,,0.0,2026-03-16T10:45:31.652378+00:00
BTC-26JUN26-50000-C,50000.0,1782460800000,put,0.335,0.338,0.0,,0.0,2026-03-16T10:45:31.694502+00:00
BTC-26JUN26-50000-P,50000.0,1782460800000,put,0.0145,0.015,0.0,,0.0,2026-03-16T10:45:31.736743+00:00
BTC-26JUN26-55000-P,55000.0,1782460800000,put,0.0225,0.0235,0.0,,0.0,2026-03-16T10:45:31.802339+00:00
BTC-26JUN26-58000-C,58000.0,1782460800000,put,0.242,0.245,0.0,,0.0,2026-03-16T10:45:31.846719+00:00
