instrument_name,strike,expiry_date,option_type,bid,ask,underlying_price,implied_volatility,funding_rate,timestamp
BTC-26JUN26-40000-P,40000.0,1782460800000,put,0.0055,0.006,0.0,,0.0,2026-03-16T11:35:49.038389+00:00
BTC-26JUN26-45000-C,45000.0,1782460800000,put,0.4,0.403,0.0,,0.0,2026-03-16T11:35:49.080814+00:00
BTC-26JUN26-50000-C,50000.0,1782460800000,put,0.338,0.341,0.0,,0.0,2026-03-16T11:35:49.142463+00:00
BTC-26JUN26-50000-P,50000.0,1782460800000,put,0.014,0.015,0.0,,0.0,2026-03-16T11:35:49.182278+00:00
BTC-26JUN26-55000-P,55000.0,1782460800000,put,0.022,0.023,0.0,,0.0,2026-03-16T11:35:49.245358+00:00
BTC-26JUN26-58000-C,58000.0,1782460800000,put,0.245,0.2475,0.0,,0.0,2026-03-16T11:35:49.286805+00:00
BTC-26JUN26-60000-C,60000.0,1782460800000,put,0.2235,0.2265,0.0,,0.0,2026-03-16T11:35:49.348335+00:00
BTC-26JUN26-60000-P,60000.0,1782460800000,put,0.035,0.0355,0.0,,0.0,2026-03-16T11:35:49.390430+00:00
BTC-26JUN26-62000-C,62000.0,1782460800000,put,0.203,0.206,0.0,,0.0,2026-03-16T11:35:49.435675+00:00
BTC-26JUN26-64000-C,64000.0,1782460800000,put,0.1835,0.186,0.0,,0.0,2026-03-16T11:35:49.500340+00:00
BTC-26JUN26-64000-P,64000.0,1782460800000,put,0.0485,0.0495,0.0,,0.0,2026-03-16T11:35:49.545176+00:00
BTC-26JUN26-65000-C,65000.0,1782460800000,put,0.175,0.177,0.0,,0.0,2026-03-16T11:35:49.587693+00:00
BTC-26JUN26-66000-C,66000.0,1782460800000,put,0.165,0.168,0.0,,0.0,2026-03-16T11:35:49.652794+00:00
